slot,user_id,traffic_type,arrivals_bits,delivered_bits,capacity_bits,buffer_bits,sinr_linear,rbg_count
100,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
100,4,URLLC,861.0,861.0,548502.0179661575,0.0,15571072400.887222,3
100,5,mMTC,417.0,417.0,288479.4971601925,0.0,109857988.36116448,2
101,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
101,1,URLLC,873.0,873.0,466140.82221938553,0.0,459065516.66790885,3
101,2,mMTC,456.0,456.0,420777.7362791648,0.0,65907271.80327702,3
101,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
101,4,URLLC,865.0,865.0,548502.0179661575,0.0,15571072400.887222,3
101,5,mMTC,420.0,420.0,288479.4971601925,0.0,109857988.36116448,2
102,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
102,1,URLLC,932.0,932.0,466140.82221938553,0.0,459065516.66790885,3
102,2,mMTC,452.0,452.0,420777.7362791648,0.0,65907271.80327702,3
102,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
102,4,URLLC,886.0,886.0,548502.0179661575,0.0,15571072400.887222,3
102,5,mMTC,447.0,447.0,288479.4971601925,0.0,109857988.36116448,2
103,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
103,1,URLLC,860.0,860.0,466140.82221938553,0.0,459065516.66790885,3
103,2,mMTC,411.0,411.0,420777.7362791648,0.0,65907271.80327702,3
103,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
103,4,URLLC,870.0,870.0,548502.0179661575,0.0,15571072400.887222,3
103,5,mMTC,433.0,433.0,288479.4971601925,0.0,109857988.36116448,2
104,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
104,1,URLLC,912.0,912.0,466140.82221938553,0.0,459065516.66790885,3
104,2,mMTC,450.0,450.0,420777.7362791648,0.0,65907271.80327702,3
104,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
104,4,URLLC,907.0,907.0,548502.0179661575,0.0,15571072400.887222,3
104,5,mMTC,461.0,461.0,288479.4971601925,0.0,109857988.36116448,2
105,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
105,1,URLLC,901.0,901.0,466140.82221938553,0.0,459065516.66790885,3
105,2,mMTC,446.0,446.0,420777.7362791648,0.0,65907271.80327702,3
105,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
105,4,URLLC,878.0,878.0,548502.0179661575,0.0,15571072400.887222,3
105,5,mMTC,415.0,415.0,288479.4971601925,0.0,109857988.36116448,2
106,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
106,1,URLLC,913.0,913.0,466140.82221938553,0.0,459065516.66790885,3
106,2,mMTC,458.0,458.0,420777.7362791648,0.0,65907271.80327702,3
106,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
106,4,URLLC,870.0,870.0,548502.0179661575,0.0,15571072400.887222,3
106,5,mMTC,466.0,466.0,288479.4971601925,0.0,109857988.36116448,2
107,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
107,1,URLLC,872.0,872.0,466140.82221938553,0.0,459065516.66790885,3
107,2,mMTC,438.0,438.0,420777.7362791648,0.0,65907271.80327702,3
107,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
107,4,URLLC,943.0,943.0,548502.0179661575,0.0,15571072400.887222,3
107,5,mMTC,494.0,494.0,288479.4971601925,0.0,109857988.36116448,2
108,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
108,1,URLLC,862.0,862.0,466140.82221938553,0.0,459065516.66790885,3
108,2,mMTC,474.0,474.0,420777.7362791648,0.0,65907271.80327702,3
108,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
108,4,URLLC,922.0,922.0,548502.0179661575,0.0,15571072400.887222,3
108,5,mMTC,458.0,458.0,288479.4971601925,0.0,109857988.36116448,2
109,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
109,1,URLLC,870.0,870.0,466140.82221938553,0.0,459065516.66790885,3
109,2,mMTC,491.0,491.0,420777.7362791648,0.0,65907271.80327702,3
109,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
109,4,URLLC,911.0,911.0,548502.0179661575,0.0,15571072400.887222,3
109,5,mMTC,424.0,424.0,288479.4971601925,0.0,109857988.36116448,2
110,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
110,1,URLLC,943.0,943.0,466140.82221938553,0.0,459065516.66790885,3
110,2,mMTC,459.0,459.0,420777.7362791648,0.0,65907271.80327702,3
110,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
110,4,URLLC,956.0,956.0,548502.0179661575,0.0,15571072400.887222,3
110,5,mMTC,473.0,473.0,288479.4971601925,0.0,109857988.36116448,2
111,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
111,1,URLLC,877.0,877.0,466140.82221938553,0.0,459065516.66790885,3
111,2,mMTC,429.0,429.0,420777.7362791648,0.0,65907271.80327702,3
111,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
111,4,URLLC,840.0,840.0,548502.0179661575,0.0,15571072400.887222,3
111,5,mMTC,436.0,436.0,288479.4971601925,0.0,109857988.36116448,2
112,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
112,1,URLLC,835.0,835.0,466140.82221938553,0.0,459065516.66790885,3
112,2,mMTC,449.0,449.0,420777.7362791648,0.0,65907271.80327702,3
112,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
112,4,URLLC,877.0,877.0,548502.0179661575,0.0,15571072400.887222,3
112,5,mMTC,476.0,476.0,288479.4971601925,0.0,109857988.36116448,2
113,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
113,1,URLLC,868.0,868.0,466140.82221938553,0.0,459065516.66790885,3
113,2,mMTC,474.0,474.0,420777.7362791648,0.0,65907271.80327702,3
113,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
113,4,URLLC,933.0,933.0,548502.0179661575,0.0,15571072400.887222,3
113,5,mMTC,489.0,489.0,288479.4971601925,0.0,109857988.36116448,2
114,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
114,1,URLLC,918.0,918.0,466140.82221938553,0.0,459065516.66790885,3
114,2,mMTC,445.0,445.0,420777.7362791648,0.0,65907271.80327702,3
114,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
114,4,URLLC,918.0,918.0,548502.0179661575,0.0,15571072400.887222,3
114,5,mMTC,442.0,442.0,288479.4971601925,0.0,109857988.36116448,2
115,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
115,1,URLLC,869.0,869.0,466140.82221938553,0.0,459065516.66790885,3
115,2,mMTC,437.0,437.0,420777.7362791648,0.0,65907271.80327702,3
115,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
115,4,URLLC,875.0,875.0,548502.0179661575,0.0,15571072400.887222,3
115,5,mMTC,393.0,393.0,288479.4971601925,0.0,109857988.36116448,2
116,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
116,1,URLLC,883.0,883.0,466140.82221938553,0.0,459065516.66790885,3
116,2,mMTC,465.0,465.0,420777.7362791648,0.0,65907271.80327702,3
116,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
116,4,URLLC,886.0,886.0,548502.0179661575,0.0,15571072400.887222,3
116,5,mMTC,491.0,491.0,288479.4971601925,0.0,109857988.36116448,2
117,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
117,1,URLLC,903.0,903.0,466140.82221938553,0.0,459065516.66790885,3
117,2,mMTC,490.0,490.0,420777.7362791648,0.0,65907271.80327702,3
117,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
117,4,URLLC,902.0,902.0,548502.0179661575,0.0,15571072400.887222,3
117,5,mMTC,429.0,429.0,288479.4971601925,0.0,109857988.36116448,2
118,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
118,1,URLLC,867.0,867.0,466140.82221938553,0.0,459065516.66790885,3
118,2,mMTC,465.0,465.0,420777.7362791648,0.0,65907271.80327702,3
118,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
118,4,URLLC,934.0,934.0,548502.0179661575,0.0,15571072400.887222,3
118,5,mMTC,440.0,440.0,288479.4971601925,0.0,109857988.36116448,2
119,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
119,1,URLLC,910.0,910.0,466140.82221938553,0.0,459065516.66790885,3
119,2,mMTC,468.0,468.0,420777.7362791648,0.0,65907271.80327702,3
119,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
119,4,URLLC,867.0,867.0,548502.0179661575,0.0,15571072400.887222,3
119,5,mMTC,452.0,452.0,288479.4971601925,0.0,109857988.36116448,2
120,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
120,1,URLLC,845.0,845.0,466140.82221938553,0.0,459065516.66790885,3
120,2,mMTC,431.0,431.0,420777.7362791648,0.0,65907271.80327702,3
120,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
120,4,URLLC,935.0,935.0,548502.0179661575,0.0,15571072400.887222,3
120,5,mMTC,473.0,473.0,288479.4971601925,0.0,109857988.36116448,2
121,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
121,1,URLLC,906.0,906.0,466140.82221938553,0.0,459065516.66790885,3
121,2,mMTC,412.0,412.0,420777.7362791648,0.0,65907271.80327702,3
121,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
121,4,URLLC,882.0,882.0,548502.0179661575,0.0,15571072400.887222,3
121,5,mMTC,461.0,461.0,288479.4971601925,0.0,109857988.36116448,2
122,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
122,1,URLLC,842.0,842.0,466140.82221938553,0.0,459065516.66790885,3
122,2,mMTC,458.0,458.0,420777.7362791648,0.0,65907271.80327702,3
122,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
122,4,URLLC,928.0,928.0,548502.0179661575,0.0,15571072400.887222,3
122,5,mMTC,445.0,445.0,288479.4971601925,0.0,109857988.36116448,2
123,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
123,1,URLLC,924.0,924.0,466140.82221938553,0.0,459065516.66790885,3
123,2,mMTC,457.0,457.0,420777.7362791648,0.0,65907271.80327702,3
123,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
123,4,URLLC,872.0,872.0,548502.0179661575,0.0,15571072400.887222,3
123,5,mMTC,466.0,466.0,288479.4971601925,0.0,109857988.36116448,2
124,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
124,1,URLLC,928.0,928.0,466140.82221938553,0.0,459065516.66790885,3
124,2,mMTC,460.0,460.0,420777.7362791648,0.0,65907271.80327702,3
124,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
124,4,URLLC,910.0,910.0,548502.0179661575,0.0,15571072400.887222,3
124,5,mMTC,454.0,454.0,288479.4971601925,0.0,109857988.36116448,2
125,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
125,1,URLLC,859.0,859.0,466140.82221938553,0.0,459065516.66790885,3
125,2,mMTC,474.0,474.0,420777.7362791648,0.0,65907271.80327702,3
125,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
125,4,URLLC,925.0,925.0,548502.0179661575,0.0,15571072400.887222,3
125,5,mMTC,436.0,436.0,288479.4971601925,0.0,109857988.36116448,2
126,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
126,1,URLLC,859.0,859.0,466140.82221938553,0.0,459065516.66790885,3
126,2,mMTC,470.0,470.0,420777.7362791648,0.0,65907271.80327702,3
126,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
126,4,URLLC,904.0,904.0,548502.0179661575,0.0,15571072400.887222,3
126,5,mMTC,455.0,455.0,288479.4971601925,0.0,109857988.36116448,2
127,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
127,1,URLLC,919.0,919.0,466140.82221938553,0.0,459065516.66790885,3
127,2,mMTC,463.0,463.0,420777.7362791648,0.0,65907271.80327702,3
127,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
127,4,URLLC,974.0,974.0,548502.0179661575,0.0,15571072400.887222,3
127,5,mMTC,454.0,454.0,288479.4971601925,0.0,109857988.36116448,2
128,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
128,1,URLLC,848.0,848.0,466140.82221938553,0.0,459065516.66790885,3
128,2,mMTC,458.0,458.0,420777.7362791648,0.0,65907271.80327702,3
128,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
128,4,URLLC,875.0,875.0,548502.0179661575,0.0,15571072400.887222,3
128,5,mMTC,406.0,406.0,288479.4971601925,0.0,109857988.36116448,2
129,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
129,1,URLLC,879.0,879.0,466140.82221938553,0.0,459065516.66790885,3
129,2,mMTC,462.0,462.0,420777.7362791648,0.0,65907271.80327702,3
129,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
129,4,URLLC,917.0,917.0,548502.0179661575,0.0,15571072400.887222,3
129,5,mMTC,446.0,446.0,288479.4971601925,0.0,109857988.36116448,2
130,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
130,1,URLLC,909.0,909.0,466140.82221938553,0.0,459065516.66790885,3
130,2,mMTC,442.0,442.0,420777.7362791648,0.0,65907271.80327702,3
130,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
130,4,URLLC,860.0,860.0,548502.0179661575,0.0,15571072400.887222,3
130,5,mMTC,458.0,458.0,288479.4971601925,0.0,109857988.36116448,2
131,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
131,1,URLLC,842.0,842.0,466140.82221938553,0.0,459065516.66790885,3
131,2,mMTC,456.0,456.0,420777.7362791648,0.0,65907271.80327702,3
131,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
131,4,URLLC,961.0,961.0,548502.0179661575,0.0,15571072400.887222,3
131,5,mMTC,442.0,442.0,288479.4971601925,0.0,109857988.36116448,2
132,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
132,1,URLLC,886.0,886.0,466140.82221938553,0.0,459065516.66790885,3
132,2,mMTC,440.0,440.0,420777.7362791648,0.0,65907271.80327702,3
132,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
132,4,URLLC,937.0,937.0,548502.0179661575,0.0,15571072400.887222,3
132,5,mMTC,427.0,427.0,288479.4971601925,0.0,109857988.36116448,2
133,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
133,1,URLLC,906.0,906.0,466140.82221938553,0.0,459065516.66790885,3
133,2,mMTC,473.0,473.0,420777.7362791648,0.0,65907271.80327702,3
133,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
133,4,URLLC,983.0,983.0,548502.0179661575,0.0,15571072400.887222,3
133,5,mMTC,474.0,474.0,288479.4971601925,0.0,109857988.36116448,2
134,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
134,1,URLLC,918.0,918.0,466140.82221938553,0.0,459065516.66790885,3
134,2,mMTC,463.0,463.0,420777.7362791648,0.0,65907271.80327702,3
134,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
134,4,URLLC,854.0,854.0,548502.0179661575,0.0,15571072400.887222,3
134,5,mMTC,483.0,483.0,288479.4971601925,0.0,109857988.36116448,2
135,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
135,1,URLLC,921.0,921.0,466140.82221938553,0.0,459065516.66790885,3
135,2,mMTC,417.0,417.0,420777.7362791648,0.0,65907271.80327702,3
135,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
135,4,URLLC,909.0,909.0,548502.0179661575,0.0,15571072400.887222,3
135,5,mMTC,426.0,426.0,288479.4971601925,0.0,109857988.36116448,2
136,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
136,1,URLLC,834.0,834.0,466140.82221938553,0.0,459065516.66790885,3
136,2,mMTC,432.0,432.0,420777.7362791648,0.0,65907271.80327702,3
136,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
136,4,URLLC,876.0,876.0,548502.0179661575,0.0,15571072400.887222,3
136,5,mMTC,440.0,440.0,288479.4971601925,0.0,109857988.36116448,2
137,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
137,1,URLLC,901.0,901.0,466140.82221938553,0.0,459065516.66790885,3
137,2,mMTC,459.0,459.0,420777.7362791648,0.0,65907271.80327702,3
137,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
137,4,URLLC,919.0,919.0,548502.0179661575,0.0,15571072400.887222,3
137,5,mMTC,445.0,445.0,288479.4971601925,0.0,109857988.36116448,2
138,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
138,1,URLLC,856.0,856.0,466140.82221938553,0.0,459065516.66790885,3
138,2,mMTC,454.0,454.0,420777.7362791648,0.0,65907271.80327702,3
138,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
138,4,URLLC,898.0,898.0,548502.0179661575,0.0,15571072400.887222,3
138,5,mMTC,436.0,436.0,288479.4971601925,0.0,109857988.36116448,2
139,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
139,1,URLLC,844.0,844.0,466140.82221938553,0.0,459065516.66790885,3
139,2,mMTC,385.0,385.0,420777.7362791648,0.0,65907271.80327702,3
139,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
139,4,URLLC,884.0,884.0,548502.0179661575,0.0,15571072400.887222,3
139,5,mMTC,450.0,450.0,288479.4971601925,0.0,109857988.36116448,2
140,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
140,1,URLLC,921.0,921.0,466140.82221938553,0.0,459065516.66790885,3
140,2,mMTC,423.0,423.0,420777.7362791648,0.0,65907271.80327702,3
140,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
140,4,URLLC,905.0,905.0,548502.0179661575,0.0,15571072400.887222,3
140,5,mMTC,400.0,400.0,288479.4971601925,0.0,109857988.36116448,2
141,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
141,1,URLLC,911.0,911.0,466140.82221938553,0.0,459065516.66790885,3
141,2,mMTC,460.0,460.0,420777.7362791648,0.0,65907271.80327702,3
141,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
141,4,URLLC,879.0,879.0,548502.0179661575,0.0,15571072400.887222,3
141,5,mMTC,410.0,410.0,288479.4971601925,0.0,109857988.36116448,2
142,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
142,1,URLLC,897.0,897.0,466140.82221938553,0.0,459065516.66790885,3
142,2,mMTC,443.0,443.0,420777.7362791648,0.0,65907271.80327702,3
142,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
142,4,URLLC,895.0,895.0,548502.0179661575,0.0,15571072400.887222,3
142,5,mMTC,410.0,410.0,288479.4971601925,0.0,109857988.36116448,2
143,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
143,1,URLLC,870.0,870.0,466140.82221938553,0.0,459065516.66790885,3
143,2,mMTC,474.0,474.0,420777.7362791648,0.0,65907271.80327702,3
143,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
143,4,URLLC,862.0,862.0,548502.0179661575,0.0,15571072400.887222,3
143,5,mMTC,456.0,456.0,288479.4971601925,0.0,109857988.36116448,2
144,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
144,1,URLLC,898.0,898.0,466140.82221938553,0.0,459065516.66790885,3
144,2,mMTC,426.0,426.0,420777.7362791648,0.0,65907271.80327702,3
144,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
144,4,URLLC,838.0,838.0,548502.0179661575,0.0,15571072400.887222,3
144,5,mMTC,431.0,431.0,288479.4971601925,0.0,109857988.36116448,2
145,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
145,1,URLLC,931.0,931.0,466140.82221938553,0.0,459065516.66790885,3
145,2,mMTC,462.0,462.0,420777.7362791648,0.0,65907271.80327702,3
145,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
145,4,URLLC,879.0,879.0,548502.0179661575,0.0,15571072400.887222,3
145,5,mMTC,473.0,473.0,288479.4971601925,0.0,109857988.36116448,2
146,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
146,1,URLLC,888.0,888.0,466140.82221938553,0.0,459065516.66790885,3
146,2,mMTC,446.0,446.0,420777.7362791648,0.0,65907271.80327702,3
146,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
146,4,URLLC,938.0,938.0,548502.0179661575,0.0,15571072400.887222,3
146,5,mMTC,432.0,432.0,288479.4971601925,0.0,109857988.36116448,2
147,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
147,1,URLLC,942.0,942.0,466140.82221938553,0.0,459065516.66790885,3
147,2,mMTC,454.0,454.0,420777.7362791648,0.0,65907271.80327702,3
147,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
147,4,URLLC,914.0,914.0,548502.0179661575,0.0,15571072400.887222,3
147,5,mMTC,460.0,460.0,288479.4971601925,0.0,109857988.36116448,2
148,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
148,1,URLLC,862.0,862.0,466140.82221938553,0.0,459065516.66790885,3
148,2,mMTC,472.0,472.0,420777.7362791648,0.0,65907271.80327702,3
148,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
148,4,URLLC,870.0,870.0,548502.0179661575,0.0,15571072400.887222,3
148,5,mMTC,443.0,443.0,288479.4971601925,0.0,109857988.36116448,2
149,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
149,1,URLLC,881.0,881.0,466140.82221938553,0.0,459065516.66790885,3
149,2,mMTC,423.0,423.0,420777.7362791648,0.0,65907271.80327702,3
149,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
149,4,URLLC,907.0,907.0,548502.0179661575,0.0,15571072400.887222,3
149,5,mMTC,464.0,464.0,288479.4971601925,0.0,109857988.36116448,2
150,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
