slot,user_id,traffic_type,arrivals_bits,delivered_bits,capacity_bits,buffer_bits,sinr_linear,rbg_count
150,1,URLLC,869.0,869.0,466140.82221938553,0.0,459065516.66790885,3
150,2,mMTC,423.0,423.0,420777.7362791648,0.0,65907271.80327702,3
150,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
150,4,URLLC,879.0,879.0,548502.0179661575,0.0,15571072400.887222,3
150,5,mMTC,442.0,442.0,288479.4971601925,0.0,109857988.36116448,2
151,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
151,1,URLLC,903.0,903.0,466140.82221938553,0.0,459065516.66790885,3
151,2,mMTC,423.0,423.0,420777.7362791648,0.0,65907271.80327702,3
151,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
151,4,URLLC,907.0,907.0,548502.0179661575,0.0,15571072400.887222,3
151,5,mMTC,471.0,471.0,288479.4971601925,0.0,109857988.36116448,2
152,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
152,1,URLLC,900.0,900.0,466140.82221938553,0.0,459065516.66790885,3
152,2,mMTC,427.0,427.0,420777.7362791648,0.0,65907271.80327702,3
152,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
152,4,URLLC,872.0,872.0,548502.0179661575,0.0,15571072400.887222,3
152,5,mMTC,448.0,448.0,288479.4971601925,0.0,109857988.36116448,2
153,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
153,1,URLLC,814.0,814.0,466140.82221938553,0.0,459065516.66790885,3
153,2,mMTC,443.0,443.0,420777.7362791648,0.0,65907271.80327702,3
153,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
153,4,URLLC,877.0,877.0,548502.0179661575,0.0,15571072400.887222,3
153,5,mMTC,393.0,393.0,288479.4971601925,0.0,109857988.36116448,2
154,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
154,1,URLLC,905.0,905.0,466140.82221938553,0.0,459065516.66790885,3
154,2,mMTC,444.0,444.0,420777.7362791648,0.0,65907271.80327702,3
154,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
154,4,URLLC,892.0,892.0,548502.0179661575,0.0,15571072400.887222,3
154,5,mMTC,420.0,420.0,288479.4971601925,0.0,109857988.36116448,2
155,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
155,1,URLLC,876.0,876.0,466140.82221938553,0.0,459065516.66790885,3
155,2,mMTC,426.0,426.0,420777.7362791648,0.0,65907271.80327702,3
155,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
155,4,URLLC,986.0,986.0,548502.0179661575,0.0,15571072400.887222,3
155,5,mMTC,457.0,457.0,288479.4971601925,0.0,109857988.36116448,2
156,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
156,1,URLLC,931.0,931.0,466140.82221938553,0.0,459065516.66790885,3
156,2,mMTC,458.0,458.0,420777.7362791648,0.0,65907271.80327702,3
156,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
156,4,URLLC,956.0,956.0,548502.0179661575,0.0,15571072400.887222,3
156,5,mMTC,446.0,446.0,288479.4971601925,0.0,109857988.36116448,2
157,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
157,1,URLLC,931.0,931.0,466140.82221938553,0.0,459065516.66790885,3
157,2,mMTC,458.0,458.0,420777.7362791648,0.0,65907271.80327702,3
157,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
157,4,URLLC,866.0,866.0,548502.0179661575,0.0,15571072400.887222,3
157,5,mMTC,440.0,440.0,288479.4971601925,0.0,109857988.36116448,2
158,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
158,1,URLLC,849.0,849.0,466140.82221938553,0.0,459065516.66790885,3
158,2,mMTC,474.0,474.0,420777.7362791648,0.0,65907271.80327702,3
158,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
158,4,URLLC,899.0,899.0,548502.0179661575,0.0,15571072400.887222,3
158,5,mMTC,475.0,475.0,288479.4971601925,0.0,109857988.36116448,2
159,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
159,1,URLLC,878.0,878.0,466140.82221938553,0.0,459065516.66790885,3
159,2,mMTC,467.0,467.0,420777.7362791648,0.0,65907271.80327702,3
159,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
159,4,URLLC,921.0,921.0,548502.0179661575,0.0,15571072400.887222,3
159,5,mMTC,468.0,468.0,288479.4971601925,0.0,109857988.36116448,2
160,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
160,1,URLLC,897.0,897.0,466140.82221938553,0.0,459065516.66790885,3
160,2,mMTC,435.0,435.0,420777.7362791648,0.0,65907271.80327702,3
160,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
160,4,URLLC,884.0,884.0,548502.0179661575,0.0,15571072400.887222,3
160,5,mMTC,440.0,440.0,288479.4971601925,0.0,109857988.36116448,2
161,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
161,1,URLLC,869.0,869.0,466140.82221938553,0.0,459065516.66790885,3
161,2,mMTC,428.0,428.0,420777.7362791648,0.0,65907271.80327702,3
161,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
161,4,URLLC,902.0,902.0,548502.0179661575,0.0,15571072400.887222,3
161,5,mMTC,454.0,454.0,288479.4971601925,0.0,109857988.36116448,2
162,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
162,1,URLLC,882.0,882.0,466140.82221938553,0.0,459065516.66790885,3
162,2,mMTC,447.0,447.0,420777.7362791648,0.0,65907271.80327702,3
162,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
162,4,URLLC,883.0,883.0,548502.0179661575,0.0,15571072400.887222,3
162,5,mMTC,451.0,451.0,288479.4971601925,0.0,109857988.36116448,2
163,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
163,1,URLLC,902.0,902.0,466140.82221938553,0.0,459065516.66790885,3
163,2,mMTC,468.0,468.0,420777.7362791648,0.0,65907271.80327702,3
163,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
163,4,URLLC,965.0,965.0,548502.0179661575,0.0,15571072400.887222,3
163,5,mMTC,426.0,426.0,288479.4971601925,0.0,109857988.36116448,2
164,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
164,1,URLLC,906.0,906.0,466140.82221938553,0.0,459065516.66790885,3
164,2,mMTC,430.0,430.0,420777.7362791648,0.0,65907271.80327702,3
164,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
164,4,URLLC,880.0,880.0,548502.0179661575,0.0,15571072400.887222,3
164,5,mMTC,445.0,445.0,288479.4971601925,0.0,109857988.36116448,2
165,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
165,1,URLLC,874.0,874.0,466140.82221938553,0.0,459065516.66790885,3
165,2,mMTC,467.0,467.0,420777.7362791648,0.0,65907271.80327702,3
165,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
165,4,URLLC,876.0,876.0,548502.0179661575,0.0,15571072400.887222,3
165,5,mMTC,460.0,460.0,288479.4971601925,0.0,109857988.36116448,2
166,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
166,1,URLLC,885.0,885.0,466140.82221938553,0.0,459065516.66790885,3
166,2,mMTC,424.0,424.0,420777.7362791648,0.0,65907271.80327702,3
166,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
166,4,URLLC,862.0,862.0,548502.0179661575,0.0,15571072400.887222,3
166,5,mMTC,460.0,460.0,288479.4971601925,0.0,109857988.36116448,2
167,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
167,1,URLLC,899.0,899.0,466140.82221938553,0.0,459065516.66790885,3
167,2,mMTC,467.0,467.0,420777.7362791648,0.0,65907271.80327702,3
167,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
167,4,URLLC,962.0,962.0,548502.0179661575,0.0,15571072400.887222,3
167,5,mMTC,468.0,468.0,288479.4971601925,0.0,109857988.36116448,2
168,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
168,1,URLLC,868.0,868.0,466140.82221938553,0.0,459065516.66790885,3
168,2,mMTC,453.0,453.0,420777.7362791648,0.0,65907271.80327702,3
168,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
168,4,URLLC,880.0,880.0,548502.0179661575,0.0,15571072400.887222,3
168,5,mMTC,465.0,465.0,288479.4971601925,0.0,109857988.36116448,2
169,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
169,1,URLLC,924.0,924.0,466140.82221938553,0.0,459065516.66790885,3
169,2,mMTC,457.0,457.0,420777.7362791648,0.0,65907271.80327702,3
169,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
169,4,URLLC,904.0,904.0,548502.0179661575,0.0,15571072400.887222,3
169,5,mMTC,452.0,452.0,288479.4971601925,0.0,109857988.36116448,2
170,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
170,1,URLLC,914.0,914.0,466140.82221938553,0.0,459065516.66790885,3
170,2,mMTC,428.0,428.0,420777.7362791648,0.0,65907271.80327702,3
170,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
170,4,URLLC,902.0,902.0,548502.0179661575,0.0,15571072400.887222,3
170,5,mMTC,429.0,429.0,288479.4971601925,0.0,109857988.36116448,2
171,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
171,1,URLLC,901.0,901.0,466140.82221938553,0.0,459065516.66790885,3
171,2,mMTC,459.0,459.0,420777.7362791648,0.0,65907271.80327702,3
171,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
171,4,URLLC,887.0,887.0,548502.0179661575,0.0,15571072400.887222,3
171,5,mMTC,419.0,419.0,288479.4971601925,0.0,109857988.36116448,2
172,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
172,1,URLLC,913.0,913.0,466140.82221938553,0.0,459065516.66790885,3
172,2,mMTC,432.0,432.0,420777.7362791648,0.0,65907271.80327702,3
172,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
172,4,URLLC,843.0,843.0,548502.0179661575,0.0,15571072400.887222,3
172,5,mMTC,425.0,425.0,288479.4971601925,0.0,109857988.36116448,2
173,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
173,1,URLLC,867.0,867.0,466140.82221938553,0.0,459065516.66790885,3
173,2,mMTC,407.0,407.0,420777.7362791648,0.0,65907271.80327702,3
173,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
173,4,URLLC,836.0,836.0,548502.0179661575,0.0,15571072400.887222,3
173,5,mMTC,429.0,429.0,288479.4971601925,0.0,109857988.36116448,2
174,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
174,1,URLLC,934.0,934.0,466140.82221938553,0.0,459065516.66790885,3
174,2,mMTC,448.0,448.0,420777.7362791648,0.0,65907271.80327702,3
174,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
174,4,URLLC,878.0,878.0,548502.0179661575,0.0,15571072400.887222,3
174,5,mMTC,450.0,450.0,288479.4971601925,0.0,109857988.36116448,2
175,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
175,1,URLLC,890.0,890.0,466140.82221938553,0.0,459065516.66790885,3
175,2,mMTC,450.0,450.0,420777.7362791648,0.0,65907271.80327702,3
175,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
175,4,URLLC,861.0,861.0,548502.0179661575,0.0,15571072400.887222,3
175,5,mMTC,426.0,426.0,288479.4971601925,0.0,109857988.36116448,2
176,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
176,1,URLLC,847.0,847.0,466140.82221938553,0.0,459065516.66790885,3
176,2,mMTC,463.0,463.0,420777.7362791648,0.0,65907271.80327702,3
176,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
176,4,URLLC,907.0,907.0,548502.0179661575,0.0,15571072400.887222,3
176,5,mMTC,485.0,485.0,288479.4971601925,0.0,109857988.36116448,2
177,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
177,1,URLLC,884.0,884.0,466140.82221938553,0.0,459065516.66790885,3
177,2,mMTC,449.0,449.0,420777.7362791648,0.0,65907271.80327702,3
177,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
177,4,URLLC,895.0,895.0,548502.0179661575,0.0,15571072400.887222,3
177,5,mMTC,412.0,412.0,288479.4971601925,0.0,109857988.36116448,2
178,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
178,1,URLLC,854.0,854.0,466140.82221938553,0.0,459065516.66790885,3
178,2,mMTC,465.0,465.0,420777.7362791648,0.0,65907271.80327702,3
178,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
178,4,URLLC,810.0,810.0,548502.0179661575,0.0,15571072400.887222,3
178,5,mMTC,431.0,431.0,288479.4971601925,0.0,109857988.36116448,2
179,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
179,1,URLLC,844.0,844.0,466140.82221938553,0.0,459065516.66790885,3
179,2,mMTC,450.0,450.0,420777.7362791648,0.0,65907271.80327702,3
179,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
179,4,URLLC,884.0,884.0,548502.0179661575,0.0,15571072400.887222,3
179,5,mMTC,452.0,452.0,288479.4971601925,0.0,109857988.36116448,2
180,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
180,1,URLLC,944.0,944.0,466140.82221938553,0.0,459065516.66790885,3
180,2,mMTC,417.0,417.0,420777.7362791648,0.0,65907271.80327702,3
180,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
180,4,URLLC,883.0,883.0,548502.0179661575,0.0,15571072400.887222,3
180,5,mMTC,474.0,474.0,288479.4971601925,0.0,109857988.36116448,2
181,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
181,1,URLLC,920.0,920.0,466140.82221938553,0.0,459065516.66790885,3
181,2,mMTC,410.0,410.0,420777.7362791648,0.0,65907271.80327702,3
181,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
181,4,URLLC,861.0,861.0,548502.0179661575,0.0,15571072400.887222,3
181,5,mMTC,437.0,437.0,288479.4971601925,0.0,109857988.36116448,2
182,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
182,1,URLLC,905.0,905.0,466140.82221938553,0.0,459065516.66790885,3
182,2,mMTC,419.0,419.0,420777.7362791648,0.0,65907271.80327702,3
182,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
182,4,URLLC,945.0,945.0,548502.0179661575,0.0,15571072400.887222,3
182,5,mMTC,453.0,453.0,288479.4971601925,0.0,109857988.36116448,2
183,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
183,1,URLLC,861.0,861.0,466140.82221938553,0.0,459065516.66790885,3
183,2,mMTC,440.0,440.0,420777.7362791648,0.0,65907271.80327702,3
183,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
183,4,URLLC,881.0,881.0,548502.0179661575,0.0,15571072400.887222,3
183,5,mMTC,435.0,435.0,288479.4971601925,0.0,109857988.36116448,2
184,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
184,1,URLLC,888.0,888.0,466140.82221938553,0.0,459065516.66790885,3
184,2,mMTC,455.0,455.0,420777.7362791648,0.0,65907271.80327702,3
184,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
184,4,URLLC,903.0,903.0,548502.0179661575,0.0,15571072400.887222,3
184,5,mMTC,421.0,421.0,288479.4971601925,0.0,109857988.36116448,2
185,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
185,1,URLLC,919.0,919.0,466140.82221938553,0.0,459065516.66790885,3
185,2,mMTC,403.0,403.0,420777.7362791648,0.0,65907271.80327702,3
185,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
185,4,URLLC,856.0,856.0,548502.0179661575,0.0,15571072400.887222,3
185,5,mMTC,434.0,434.0,288479.4971601925,0.0,109857988.36116448,2
186,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
186,1,URLLC,910.0,910.0,466140.82221938553,0.0,459065516.66790885,3
186,2,mMTC,468.0,468.0,420777.7362791648,0.0,65907271.80327702,3
186,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
186,4,URLLC,876.0,876.0,548502.0179661575,0.0,15571072400.887222,3
186,5,mMTC,448.0,448.0,288479.4971601925,0.0,109857988.36116448,2
187,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
187,1,URLLC,854.0,854.0,466140.82221938553,0.0,459065516.66790885,3
187,2,mMTC,443.0,443.0,420777.7362791648,0.0,65907271.80327702,3
187,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
187,4,URLLC,881.0,881.0,548502.0179661575,0.0,15571072400.887222,3
187,5,mMTC,469.0,469.0,288479.4971601925,0.0,109857988.36116448,2
188,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
188,1,URLLC,918.0,918.0,466140.82221938553,0.0,459065516.66790885,3
188,2,mMTC,441.0,441.0,420777.7362791648,0.0,65907271.80327702,3
188,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
188,4,URLLC,917.0,917.0,548502.0179661575,0.0,15571072400.887222,3
188,5,mMTC,448.0,448.0,288479.4971601925,0.0,109857988.36116448,2
189,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
189,1,URLLC,970.0,970.0,466140.82221938553,0.0,459065516.66790885,3
189,2,mMTC,416.0,416.0,420777.7362791648,0.0,65907271.80327702,3
189,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
189,4,URLLC,889.0,889.0,548502.0179661575,0.0,15571072400.887222,3
189,5,mMTC,414.0,414.0,288479.4971601925,0.0,109857988.36116448,2
190,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
190,1,URLLC,857.0,857.0,466140.82221938553,0.0,459065516.66790885,3
190,2,mMTC,462.0,462.0,420777.7362791648,0.0,65907271.80327702,3
190,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
190,4,URLLC,882.0,882.0,548502.0179661575,0.0,15571072400.887222,3
190,5,mMTC,444.0,444.0,288479.4971601925,0.0,109857988.36116448,2
191,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
191,1,URLLC,936.0,936.0,466140.82221938553,0.0,459065516.66790885,3
191,2,mMTC,465.0,465.0,420777.7362791648,0.0,65907271.80327702,3
191,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
191,4,URLLC,909.0,909.0,548502.0179661575,0.0,15571072400.887222,3
191,5,mMTC,430.0,430.0,288479.4971601925,0.0,109857988.36116448,2
192,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
192,1,URLLC,890.0,890.0,466140.82221938553,0.0,459065516.66790885,3
192,2,mMTC,456.0,456.0,420777.7362791648,0.0,65907271.80327702,3
192,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
192,4,URLLC,905.0,905.0,548502.0179661575,0.0,15571072400.887222,3
192,5,mMTC,406.0,406.0,288479.4971601925,0.0,109857988.36116448,2
193,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
193,1,URLLC,857.0,857.0,466140.82221938553,0.0,459065516.66790885,3
193,2,mMTC,447.0,447.0,420777.7362791648,0.0,65907271.80327702,3
193,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
193,4,URLLC,817.0,817.0,548502.0179661575,0.0,15571072400.887222,3
193,5,mMTC,460.0,460.0,288479.4971601925,0.0,109857988.36116448,2
194,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
194,1,URLLC,838.0,838.0,466140.82221938553,0.0,459065516.66790885,3
194,2,mMTC,437.0,437.0,420777.7362791648,0.0,65907271.80327702,3
194,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
194,4,URLLC,880.0,880.0,548502.0179661575,0.0,15571072400.887222,3
194,5,mMTC,456.0,456.0,288479.4971601925,0.0,109857988.36116448,2
195,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
195,1,URLLC,861.0,861.0,466140.82221938553,0.0,459065516.66790885,3
195,2,mMTC,456.0,456.0,420777.7362791648,0.0,65907271.80327702,3
195,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
195,4,URLLC,872.0,872.0,548502.0179661575,0.0,15571072400.887222,3
195,5,mMTC,433.0,433.0,288479.4971601925,0.0,109857988.36116448,2
196,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
196,1,URLLC,904.0,904.0,466140.82221938553,0.0,459065516.66790885,3
196,2,mMTC,427.0,427.0,420777.7362791648,0.0,65907271.80327702,3
196,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
196,4,URLLC,903.0,903.0,548502.0179661575,0.0,15571072400.887222,3
196,5,mMTC,455.0,455.0,288479.4971601925,0.0,109857988.36116448,2
197,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
197,1,URLLC,921.0,921.0,466140.82221938553,0.0,459065516.66790885,3
197,2,mMTC,451.0,451.0,420777.7362791648,0.0,65907271.80327702,3
197,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
197,4,URLLC,923.0,923.0,548502.0179661575,0.0,15571072400.887222,3
197,5,mMTC,419.0,419.0,288479.4971601925,0.0,109857988.36116448,2
198,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
198,1,URLLC,948.0,948.0,466140.82221938553,0.0,459065516.66790885,3
198,2,mMTC,438.0,438.0,420777.7362791648,0.0,65907271.80327702,3
198,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
198,4,URLLC,888.0,888.0,548502.0179661575,0.0,15571072400.887222,3
198,5,mMTC,491.0,491.0,288479.4971601925,0.0,109857988.36116448,2
199,0,eMBB,40000.0,40000.0,555664.0526258769,0.0,21154567832.90881,3
199,1,URLLC,852.0,852.0,466140.82221938553,0.0,459065516.66790885,3
199,2,mMTC,476.0,476.0,420777.7362791648,0.0,65907271.80327702,3
199,3,eMBB,40000.0,40000.0,504706.2855345381,0.0,2390572449.284582,3
199,4,URLLC,874.0,874.0,548502.0179661575,0.0,15571072400.887222,3
199,5,mMTC,473.0,473.0,288479.4971601925,0.0,109857988.36116448,2
